case_id,zone_name,airfoil_id,balanced_score,mean_cd,cd_p90,min_stall_margin_deg,safe_clmax_margin,safe_clmax,usable_clmax,cm_mean,actual_sidecar_query_quality,actual_query_pass,actual_query_fail_reasons,archive_source_quality,archive_pass,record_full_alpha_quality,screening_quality,repair_worthy_flag,inclusion_reason_manifest,warning_count,warning_flags,work_point_count,Re_min,Re_p50,Re_max,Cl_min,Cl_p50,Cl_p90,Cl_max,zone_area_weight,pool_reasons
raw_best_tier2,mid1,cst_root_nsga2_g05_child_0019_00cc4dca,0.013823596076417553,0.012819288496151927,0.013288292936478797,3.674682161673084,0.3014153344478996,1.6370153344478995,1.8744614827198884,-0.140026004358537,actual_sidecar_query_grade,True,,full_polar_mission_grade_candidate,True,full_polar_mission_grade_candidate,cst_xfoil_mission_grade_candidate,false,tier3_exhaustive_current_cst_record;screening_pass_candidate;full_polar_archive_record;archive_mission_grade;actual_sidecar_query_pass,0,,4,400747.055902739,433824.9231934041,461581.8415975404,1.2272,1.2988,1.32825,1.3356,0.39643265901521,previous_raw_or_conservative_best_airfoil
raw_best_tier2,mid1,cst_mid1_nsga2_g04_child_0075_96fc4d1a,0.02184682834729343,0.010770197256165678,0.010948457158976962,2.7455295798971635,0.3141890461830654,1.6497890461830653,1.8886544957589615,-0.14783415251539733,,False,,full_polar_candidate_not_mission_grade,False,full_polar_candidate_not_mission_grade,cst_xfoil_mission_grade_candidate,false,tier3_exhaustive_current_cst_record;screening_pass_candidate,0,,4,400747.055902739,433824.9231934041,461581.8415975404,1.2272,1.2988,1.32825,1.3356,0.39643265901521,top5_cd_p90;top5_mean_cd
raw_best_tier2,mid1,dae21,0.022265837634736912,0.01038815306195572,0.010703101872206683,1.0673218520430892,0.10587987573678781,1.4414798757367877,1.657199861929764,-0.13351890253581644,actual_sidecar_query_grade,True,,full_polar_candidate_not_mission_grade,False,full_polar_candidate_not_mission_grade,seed_reference_pending_full_polar,false,seed_dae_clarky_reference;tier1_reference_airfoil;tier2_reference_airfoil;tier3_reference_airfoil;actual_sidecar_query_pass,0,,4,400747.055902739,433824.9231934041,461581.8415975404,1.2272,1.2988,1.32825,1.3356,0.39643265901521,previous_raw_or_conservative_best_airfoil;seed_dae_clarky_fx_reference;top5_cd_p90;top5_mean_cd
raw_best_tier2,mid1,fx76mp140,0.02236114268643994,0.010585253131682862,0.010913897072649578,1.9321605637458605,0.1498704323985416,1.4854704323985415,1.7060782582206018,-0.1878240762152768,actual_sidecar_query_grade,True,,full_polar_candidate_not_mission_grade,False,full_polar_candidate_not_mission_grade,seed_reference_pending_full_polar,false,seed_dae_clarky_reference;tier1_reference_airfoil;tier2_reference_airfoil;tier3_reference_airfoil;actual_sidecar_query_pass,0,,4,400747.055902739,433824.9231934041,461581.8415975404,1.2272,1.2988,1.32825,1.3356,0.39643265901521,seed_dae_clarky_fx_reference;top5_cd_p90;top5_mean_cd
raw_best_tier2,mid1,dae11,0.02299506600128342,0.011326221458651703,0.011665269202920365,1.514989115068338,0.15007698742999498,1.4856769874299949,1.7063077638111055,-0.13461206494530883,actual_sidecar_query_grade,True,,full_polar_candidate_not_mission_grade,False,full_polar_candidate_not_mission_grade,seed_reference_pending_full_polar,false,seed_dae_clarky_reference;tier1_reference_airfoil;tier2_reference_airfoil;tier3_reference_airfoil;actual_sidecar_query_pass,0,,4,400747.055902739,433824.9231934041,461581.8415975404,1.2272,1.2988,1.32825,1.3356,0.39643265901521,seed_dae_clarky_fx_reference
raw_best_tier2,mid1,cst_mid2_nsga2_g01_child_0046_9585b968,1.0185361599442717,0.012019558334216383,0.01818933509729157,-0.645395620186667,-0.06725939232769163,1.2683406076723083,1.4648228974136759,-0.06031466826812625,,False,cl_outside_polar_envelope|insufficient_safe_clmax_margin,full_polar_mission_grade_candidate,False,full_polar_mission_grade_candidate,cst_xfoil_mission_grade_candidate,false,tier3_exhaustive_current_cst_record;screening_pass_candidate;screening_top32_by_score,1,cl_outside_polar_envelope,4,400747.055902739,433824.9231934041,461581.8415975404,1.2272,1.2988,1.32825,1.3356,0.39643265901521,previous_raw_or_conservative_best_airfoil
raw_best_tier2,mid1,clarkysm,1.0285424461259398,0.025222735182422178,0.02867693867837073,-0.3051263886036793,-0.031031342284669305,1.3045686577153306,1.5050762863503673,-0.024643850464525975,actual_sidecar_query_grade,False,insufficient_safe_clmax_margin,full_polar_mission_grade_candidate,False,full_polar_mission_grade_candidate,seed_reference_pending_full_polar,false,seed_dae_clarky_reference;tier1_reference_airfoil;tier2_reference_airfoil;tier3_reference_airfoil;archive_mission_grade;actual_sidecar_query_pass,0,,4,400747.055902739,433824.9231934041,461581.8415975404,1.2272,1.2988,1.32825,1.3356,0.39643265901521,previous_raw_or_conservative_best_airfoil;seed_dae_clarky_fx_reference
raw_best_tier2,mid1,dae41,1.0414470836598515,0.03445733575234178,0.046502623925158686,-0.7328468785193771,-0.07774901475152918,1.2578509852484707,1.4531677613871896,-0.021663910041473965,actual_sidecar_query_not_mission_grade,False,insufficient_safe_clmax_margin,full_polar_candidate_not_mission_grade,False,full_polar_mission_grade_candidate,seed_reference_pending_full_polar,false,seed_dae_clarky_reference;tier1_reference_airfoil;tier2_reference_airfoil;tier3_reference_airfoil,0,,4,400747.055902739,433824.9231934041,461581.8415975404,1.2272,1.2988,1.32825,1.3356,0.39643265901521,seed_dae_clarky_fx_reference
raw_best_tier2,mid1,cst_tip_nsga2_g04_child_0123_01770232,1.0517640474243164,0.045684170282086885,0.04663810105908454,-1.5991441482887678,-0.17022340201361175,1.1653765979863882,1.350418442207098,-0.04069921266662034,,False,cl_outside_polar_envelope|insufficient_safe_clmax_margin,full_polar_mission_grade_candidate,False,full_polar_mission_grade_candidate,cst_xfoil_mission_grade_candidate,false,tier3_exhaustive_current_cst_record;screening_pass_candidate,1,cl_outside_polar_envelope,4,400747.055902739,433824.9231934041,461581.8415975404,1.2272,1.2988,1.32825,1.3356,0.39643265901521,previous_raw_or_conservative_best_airfoil
raw_best_tier2,mid2,dae31,0.010722801918443476,0.009692735837908435,0.009992380583015917,3.341608622637169,0.3320062860961446,1.4987062860961446,1.7207847623290495,-0.1541984032912372,mixed_actual_sidecar_query_quality,False,,full_polar_mission_grade_candidate,True,full_polar_mission_grade_candidate,seed_reference_pending_full_polar,false,seed_dae_clarky_reference;tier1_reference_airfoil;tier2_reference_airfoil;tier3_reference_airfoil;archive_mission_grade,0,,4,344311.4799172722,366642.7063465623,389183.41895248735,0.9069,1.0314,1.1401400000000002,1.1667,0.27095388941926235,previous_raw_or_conservative_best_airfoil;seed_dae_clarky_fx_reference;top10_balanced_score;top5_archive_pass;top5_cd_p90;top5_mean_cd
