combo_index,case_id,assignment,root_airfoil,mid1_airfoil,mid2_airfoil,tip_airfoil,status,error,known_policy_tags,selection_reasons,predicted_profile_cd_proxy,predicted_balanced_score,predicted_archive_pass,predicted_actual_query_pass,alpha_at_CL_req,CL_req,CL,CDi,CDi_conservative,e_CDi,profile_cd,CD0_total_est,CD_total,L_D,P_air,P_crank,P_crank_conservative,CD_total_conservative,L_D_conservative,local_Cl_max_root,local_Cl_max_mid1,local_Cl_max_mid2,local_Cl_max_tip,stall_margin,max_utilization,archive_source_quality,archive_source_quality_summary,actual_sidecar_query_quality,actual_sidecar_query_quality_summary,actual_sidecar_query_fail_reasons,target_vs_avl_rms,target_vs_avl_outer_delta,has_seed_reference,is_cst_only,no_ClarkY,no_DAE,avl_path,run_dir
195,policy_C_conservative_baseline,root:dae31|mid1:dae31|mid2:cst_mid2_nsga2_g02_child_0106_7ea30168|tip:cst_tip_nsga2_g05_child_0032_70ef8136,dae31,dae31,cst_mid2_nsga2_g02_child_0106_7ea30168,cst_tip_nsga2_g05_child_0032_70ef8136,ok,,,top_predicted_profile_proxy,0.009743191954349275,0.014135906084586803,False,False,4.26922,1.1685305045195065,1.16853,0.0129869,0.013636245,0.9478245755524439,0.009299497842238224,0.013189377332446704,0.026176277332446703,44.640820758384116,142.81330532666416,172.98123222706414,177.27231215466148,0.026825622332446702,43.56023841825732,1.354,1.3562,1.2284,0.7755,0.9367296752985209,0.9210501974195815,archive_not_mission_grade_sidecar,root:full_polar_mission_grade_candidate;mid1:full_polar_mission_grade_candidate;mid2:full_polar_candidate_not_mission_grade;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:mixed_actual_sidecar_query_quality;mid1:mixed_actual_sidecar_query_quality;mid2:;tip:,,0.08199491457983979,0.1667003914505073,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/policy_C_conservative_baseline/combo_0195/policy_C_conservative_baseline_combo_0195.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/policy_C_conservative_baseline/combo_0195
196,policy_C_conservative_baseline,root:dae31|mid1:dae31|mid2:cst_mid2_nsga2_g02_child_0106_7ea30168|tip:cst_tip_nsga2_g05_child_0102_33bdf605,dae31,dae31,cst_mid2_nsga2_g02_child_0106_7ea30168,cst_tip_nsga2_g05_child_0102_33bdf605,ok,,,top_predicted_profile_proxy,0.009743262669897845,0.01415340881482708,False,False,4.10297,1.1685305045195065,1.16853,0.0127845,0.013423725000000001,0.9627642685024339,0.010105466242391933,0.013995345732600414,0.026779845732600414,43.634698877185734,146.10627159233832,176.96980570777413,181.19400943109287,0.027419070732600415,42.617436452000554,1.3379,1.3402,1.2153,0.8285,1.0532704815402891,0.9112278613839282,archive_not_mission_grade_sidecar,root:full_polar_mission_grade_candidate;mid1:full_polar_mission_grade_candidate;mid2:full_polar_candidate_not_mission_grade;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:mixed_actual_sidecar_query_quality;mid1:mixed_actual_sidecar_query_quality;mid2:;tip:,,0.06429398995349495,0.1287078008285526,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/policy_C_conservative_baseline/combo_0196/policy_C_conservative_baseline_combo_0196.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/policy_C_conservative_baseline/combo_0196
197,policy_C_conservative_baseline,root:fx76mp140|mid1:dae21|mid2:dae31|tip:cst_tip_nsga2_g05_child_0032_70ef8136,fx76mp140,dae21,dae31,cst_tip_nsga2_g05_child_0032_70ef8136,ok,,,top_predicted_profile_proxy,0.00974595668580461,0.017265060699482547,False,False,2.36216,1.1685305045195065,1.16853,0.0162056,0.01701588,0.7588686847625054,0.021607583650670673,0.025497463140879154,0.041703063140879154,28.02025598388388,227.52480093924964,275.5872104399826,280.9418004402653,0.04251334314087915,27.486205934152792,1.6987,1.3599,1.0625,0.6254,-2.74899961887432,1.143543461351273,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_candidate_not_mission_grade;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_not_mission_grade_sidecar,root:actual_sidecar_query_grade;mid1:actual_sidecar_query_grade;mid2:mixed_actual_sidecar_query_quality;tip:,"root:cl_outside_polar_envelope,insufficient_safe_clmax_margin",0.2584262529145887,0.2791751901395971,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/policy_C_conservative_baseline/combo_0197/policy_C_conservative_baseline_combo_0197.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/policy_C_conservative_baseline/combo_0197
198,policy_C_conservative_baseline,root:fx76mp140|mid1:dae21|mid2:dae31|tip:cst_tip_nsga2_g05_child_0102_33bdf605,fx76mp140,dae21,dae31,cst_tip_nsga2_g05_child_0102_33bdf605,ok,,,top_predicted_profile_proxy,0.009746027401353179,0.017282563429722824,False,False,2.19639,1.1685305045195065,1.16853,0.015857,0.01664985,0.7754984901367721,0.019880630582020848,0.02377051007222933,0.039627510072229324,29.487860892335103,216.20093733747765,261.87129037969675,267.11069735225453,0.04042036007222933,28.909453117968173,1.6825,1.3437,1.0493,0.6786,-2.5401458734641107,1.1326378252331293,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_candidate_not_mission_grade;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_not_mission_grade_sidecar,root:actual_sidecar_query_grade;mid1:actual_sidecar_query_grade;mid2:mixed_actual_sidecar_query_quality;tip:,root:insufficient_safe_clmax_margin,0.24650439275029126,0.235392757997605,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/policy_C_conservative_baseline/combo_0198/policy_C_conservative_baseline_combo_0198.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/policy_C_conservative_baseline/combo_0198
199,policy_C_conservative_baseline,root:dae21|mid1:dae21|mid2:dae31|tip:cst_tip_nsga2_g05_child_0032_70ef8136,dae21,dae21,dae31,cst_tip_nsga2_g05_child_0032_70ef8136,ok,,,top_predicted_profile_proxy,0.009749017433818476,0.01729040057251342,False,False,4.56422,1.1685305045195065,1.16853,0.0127745,0.013413224999999999,0.9636994505841681,0.009168164440569235,0.013058043930777717,0.02583254393077772,45.23482114850028,140.93795450347142,170.70973171447605,174.93063127750432,0.026471268930777718,44.143350572849755,1.3121,1.3158,1.2669,0.8384,1.2669157080369182,0.9128119109727089,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_candidate_not_mission_grade;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:actual_sidecar_query_grade;mid1:actual_sidecar_query_grade;mid2:mixed_actual_sidecar_query_quality;tip:,,0.05124814677765074,0.13524752604564572,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/policy_C_conservative_baseline/combo_0199/policy_C_conservative_baseline_combo_0199.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/policy_C_conservative_baseline/combo_0199
200,policy_C_conservative_baseline,root:dae21|mid1:dae21|mid2:dae31|tip:cst_tip_nsga2_g05_child_0102_33bdf605,dae21,dae21,dae31,cst_tip_nsga2_g05_child_0102_33bdf605,ok,,,top_predicted_profile_proxy,0.009749088149367046,0.017307903302753697,False,False,4.3979,1.1685305045195065,1.16853,0.0125964,0.013226220000000002,0.9772749514698654,0.010076838497556558,0.01396671798776504,0.02656311798776504,43.99071317823951,144.92384197475602,175.53759929112888,179.6996517593844,0.027192937987765044,42.971837211752,1.2959,1.2998,1.2538,0.8914,1.4282036724763778,0.901712206932913,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_candidate_not_mission_grade;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:actual_sidecar_query_grade;mid1:actual_sidecar_query_grade;mid2:mixed_actual_sidecar_query_quality;tip:,,0.03395816727830673,0.09083461648179192,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/policy_C_conservative_baseline/combo_0200/policy_C_conservative_baseline_combo_0200.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/policy_C_conservative_baseline/combo_0200
201,policy_C_conservative_baseline,root:fx76mp140|mid1:dae31|mid2:cst_mid2_nsga2_g02_child_0106_7ea30168|tip:cst_tip_nsga2_g05_child_0032_70ef8136,fx76mp140,dae31,cst_mid2_nsga2_g02_child_0106_7ea30168,cst_tip_nsga2_g05_child_0032_70ef8136,ok,,,top_predicted_profile_proxy,0.009754801499402744,0.016157121607990692,False,False,2.30196,1.1685305045195065,1.16853,0.0161889,0.016998345,0.759612466277102,0.021603998513522037,0.025493878003730517,0.04168277800373052,28.03389218479933,227.41412869015906,275.4531597506772,280.80223180327476,0.04249222300373052,27.49986755027897,1.6969,1.3966,1.0456,0.5851,-2.725793647162074,1.1423317240048125,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_mission_grade_candidate;mid2:full_polar_candidate_not_mission_grade;tip:full_polar_mission_grade_candidate,actual_sidecar_query_not_mission_grade_sidecar,root:actual_sidecar_query_grade;mid1:mixed_actual_sidecar_query_quality;mid2:;tip:,"root:cl_outside_polar_envelope,insufficient_safe_clmax_margin",0.26659422359955315,0.2990266096942965,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/policy_C_conservative_baseline/combo_0201/policy_C_conservative_baseline_combo_0201.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/policy_C_conservative_baseline/combo_0201
202,policy_C_conservative_baseline,root:fx76mp140|mid1:dae31|mid2:cst_mid2_nsga2_g02_child_0106_7ea30168|tip:cst_tip_nsga2_g05_child_0102_33bdf605,fx76mp140,dae31,cst_mid2_nsga2_g02_child_0106_7ea30168,cst_tip_nsga2_g05_child_0102_33bdf605,ok,,,top_predicted_profile_proxy,0.009754872214951313,0.01617462433823097,False,False,2.13624,1.1685305045195065,1.16853,0.0158342,0.01662591,0.7765752281318378,0.019623626640202695,0.023513506130411175,0.03934770613041118,29.69755087238412,214.67437474544138,260.02225623236603,265.2541297194617,0.04013941613041118,29.11179626337869,1.6807,1.3804,1.0324,0.6383,-2.516939901751865,1.1314260878866689,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_mission_grade_candidate;mid2:full_polar_candidate_not_mission_grade;tip:full_polar_mission_grade_candidate,actual_sidecar_query_not_mission_grade_sidecar,root:actual_sidecar_query_grade;mid1:mixed_actual_sidecar_query_quality;mid2:;tip:,root:insufficient_safe_clmax_margin,0.25380814421871883,0.26234946839088785,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/policy_C_conservative_baseline/combo_0202/policy_C_conservative_baseline_combo_0202.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/policy_C_conservative_baseline/combo_0202
203,policy_C_conservative_baseline,root:dae21|mid1:dae31|mid2:cst_mid2_nsga2_g02_child_0106_7ea30168|tip:cst_tip_nsga2_g05_child_0032_70ef8136,dae21,dae31,cst_mid2_nsga2_g02_child_0106_7ea30168,cst_tip_nsga2_g05_child_0032_70ef8136,ok,,,top_predicted_profile_proxy,0.00975786224741661,0.016182461481021565,False,False,4.50467,1.1685305045195065,1.16853,0.0128664,0.013509720000000001,0.9567997123322473,0.009319002787773312,0.013208882277981792,0.026075282277981792,44.81372404954651,142.2622935320305,172.3138245300757,176.56508932617314,0.02671860227798179,43.73471682246143,1.3373,1.3673,1.2501,0.7982,0.7436811641957426,0.9373207845931446,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_mission_grade_candidate;mid2:full_polar_candidate_not_mission_grade;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:actual_sidecar_query_grade;mid1:mixed_actual_sidecar_query_quality;mid2:;tip:,,0.06836705804917677,0.1509315224503015,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/policy_C_conservative_baseline/combo_0203/policy_C_conservative_baseline_combo_0203.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/policy_C_conservative_baseline/combo_0203
204,policy_C_conservative_baseline,root:dae21|mid1:dae31|mid2:cst_mid2_nsga2_g02_child_0106_7ea30168|tip:cst_tip_nsga2_g05_child_0102_33bdf605,dae21,dae31,cst_mid2_nsga2_g02_child_0106_7ea30168,cst_tip_nsga2_g05_child_0102_33bdf605,ok,,,top_predicted_profile_proxy,0.00975793296296518,0.016199964211261842,False,False,4.33839,1.1685305045195065,1.16853,0.0126823,0.013316415000000002,0.9706390316720345,0.010169873569944556,0.014059753060153037,0.026742053060153037,43.69636474398721,145.9000812161901,176.72005961263335,180.91049481778373,0.027376168060153038,42.68422453982313,1.3211,1.3515,1.2371,0.8512,0.8593323459623828,0.9275734282218857,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_mission_grade_candidate;mid2:full_polar_candidate_not_mission_grade;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:actual_sidecar_query_grade;mid1:mixed_actual_sidecar_query_quality;mid2:;tip:,,0.05070747302784083,0.11275566131969639,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/policy_C_conservative_baseline/combo_0204/policy_C_conservative_baseline_combo_0204.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/policy_C_conservative_baseline/combo_0204
205,policy_C_conservative_baseline,root:dae31|mid1:dae31|mid2:cst_mid2_seedless_sobol_0377_ed2a45eb|tip:cst_tip_nsga2_g05_child_0032_70ef8136,dae31,dae31,cst_mid2_seedless_sobol_0377_ed2a45eb,cst_tip_nsga2_g05_child_0032_70ef8136,ok,,,top_predicted_profile_proxy,0.00976525424771982,0.011312573529336607,True,False,4.29413,1.1685305045195065,1.16853,0.0130001,0.013650105000000001,0.9468621764634142,0.009325546843172673,0.013215426333381155,0.026215526333381155,44.573986028713655,143.02744118269248,173.2406022077186,177.53604362689933,0.026865531333381154,43.49552927202208,1.3563,1.3584,1.2247,0.7736,1.4121681277242502,0.906381732432966,archive_mission_grade_sidecar,root:full_polar_mission_grade_candidate;mid1:full_polar_mission_grade_candidate;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:mixed_actual_sidecar_query_quality;mid1:mixed_actual_sidecar_query_quality;mid2:;tip:,,0.08380511683963843,0.16755128824151333,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/policy_C_conservative_baseline/combo_0205/policy_C_conservative_baseline_combo_0205.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/policy_C_conservative_baseline/combo_0205
206,policy_C_conservative_baseline,root:dae31|mid1:dae31|mid2:cst_mid2_seedless_sobol_0377_ed2a45eb|tip:cst_tip_nsga2_g05_child_0102_33bdf605,dae31,dae31,cst_mid2_seedless_sobol_0377_ed2a45eb,cst_tip_nsga2_g05_child_0102_33bdf605,ok,,,top_predicted_profile_proxy,0.00976532496326839,0.011330076259576884,True,False,4.12788,1.1685305045195065,1.16853,0.0128,0.01344,0.9616148894808594,0.010134378923249334,0.014024258413457814,0.026824258413457813,43.56245330283767,146.34857960547208,177.26329894073655,181.49262411250547,0.027464258413457815,42.5473168409642,1.3402,1.3424,1.2116,0.8266,1.573206458024755,0.8957058580815765,archive_mission_grade_sidecar,root:full_polar_mission_grade_candidate;mid1:full_polar_mission_grade_candidate;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:mixed_actual_sidecar_query_quality;mid1:mixed_actual_sidecar_query_quality;mid2:;tip:,,0.06639094085384503,0.13014298861664408,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/policy_C_conservative_baseline/combo_0206/policy_C_conservative_baseline_combo_0206.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/policy_C_conservative_baseline/combo_0206
207,policy_C_conservative_baseline,root:dae11|mid1:dae31|mid2:dae31|tip:cst_tip_nsga2_g05_child_0032_70ef8136,dae11,dae31,dae31,cst_tip_nsga2_g05_child_0032_70ef8136,ok,,,top_predicted_profile_proxy,0.009767156995929343,0.013226955456501207,False,False,4.33242,1.1685305045195065,1.16853,0.0128247,0.013465935,0.959877907373663,0.009397727130952674,0.013287606621161154,0.026112306621161152,44.750183178859466,142.46429203471442,172.55849325910177,176.79597970678807,0.026753541621161156,43.677600560938,1.313,1.3523,1.2881,0.8188,1.4735639911513174,0.9023115553364989,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_mission_grade_candidate;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:actual_sidecar_query_grade;mid1:mixed_actual_sidecar_query_quality;mid2:mixed_actual_sidecar_query_quality;tip:,,0.057946532161364396,0.14890817898615627,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/policy_C_conservative_baseline/combo_0207/policy_C_conservative_baseline_combo_0207.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/policy_C_conservative_baseline/combo_0207
208,policy_C_conservative_baseline,root:dae11|mid1:dae31|mid2:dae31|tip:cst_tip_nsga2_g05_child_0102_33bdf605,dae11,dae31,dae31,cst_tip_nsga2_g05_child_0102_33bdf605,ok,,,top_predicted_profile_proxy,0.009767227711477913,0.013244458186741484,False,False,4.16612,1.1685305045195065,1.16853,0.0126223,0.013253415,0.9752195544510707,0.010277482392198303,0.014167361882406783,0.026789661882406782,43.61871044318405,146.15982683174937,177.03467397256463,181.20528421597237,0.02742077688240678,42.6147847499258,1.2968,1.3364,1.275,0.8719,1.6335958318874437,0.8917024051998055,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_mission_grade_candidate;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:actual_sidecar_query_grade;mid1:mixed_actual_sidecar_query_quality;mid2:mixed_actual_sidecar_query_quality;tip:,,0.04003714091570173,0.10442472551838666,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/policy_C_conservative_baseline/combo_0208/policy_C_conservative_baseline_combo_0208.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/policy_C_conservative_baseline/combo_0208
209,policy_C_conservative_baseline,root:fx76mp140|mid1:dae31|mid2:cst_mid2_seedless_sobol_0377_ed2a45eb|tip:cst_tip_nsga2_g05_child_0032_70ef8136,fx76mp140,dae31,cst_mid2_seedless_sobol_0377_ed2a45eb,cst_tip_nsga2_g05_child_0032_70ef8136,ok,,,top_predicted_profile_proxy,0.009776863792773286,0.013333789052740493,False,False,2.3268,1.1685305045195065,1.16853,0.0162219,0.017032995000000002,0.7580801850789973,0.02186957683303167,0.02575945632324015,0.041981356323240154,27.834510527060512,229.04312108531514,277.4262610044999,282.78623678605595,0.04279245132324015,27.306930740957323,1.6993,1.3988,1.0419,0.5831,-2.756734942778401,1.143947373800093,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_mission_grade_candidate;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_not_mission_grade_sidecar,root:actual_sidecar_query_grade;mid1:mixed_actual_sidecar_query_quality;mid2:;tip:,"root:cl_outside_polar_envelope,insufficient_safe_clmax_margin",0.268437345111092,0.30052720677452854,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/policy_C_conservative_baseline/combo_0209/policy_C_conservative_baseline_combo_0209.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/policy_C_conservative_baseline/combo_0209
210,policy_C_conservative_baseline,root:fx76mp140|mid1:dae31|mid2:cst_mid2_seedless_sobol_0377_ed2a45eb|tip:cst_tip_nsga2_g05_child_0102_33bdf605,fx76mp140,dae31,cst_mid2_seedless_sobol_0377_ed2a45eb,cst_tip_nsga2_g05_child_0102_33bdf605,ok,,,top_predicted_profile_proxy,0.009776934508321856,0.01335129178298077,False,False,2.16108,1.1685305045195065,1.16853,0.0158695,0.016662975000000003,0.7748610963851837,0.02025863843708008,0.02414851792728856,0.04001801792728856,29.200109476753408,218.33148160199406,264.4518914752835,269.69542864820437,0.04081149292728856,28.63238810208214,1.6831,1.3827,1.0287,0.6364,-2.547881197368192,1.1330417376819493,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_mission_grade_candidate;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_not_mission_grade_sidecar,root:actual_sidecar_query_grade;mid1:mixed_actual_sidecar_query_quality;mid2:;tip:,"root:cl_outside_polar_envelope,insufficient_safe_clmax_margin",0.2556747370111935,0.2637902674515103,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/policy_C_conservative_baseline/combo_0210/policy_C_conservative_baseline_combo_0210.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/policy_C_conservative_baseline/combo_0210
211,policy_C_conservative_baseline,root:dae21|mid1:dae31|mid2:cst_mid2_seedless_sobol_0377_ed2a45eb|tip:cst_tip_nsga2_g05_child_0032_70ef8136,dae21,dae31,cst_mid2_seedless_sobol_0377_ed2a45eb,cst_tip_nsga2_g05_child_0032_70ef8136,ok,,,top_predicted_profile_proxy,0.009779924540787155,0.013359128925771367,False,False,4.52959,1.1685305045195065,1.16853,0.0128773,0.013521165,0.9560061993964151,0.009328230257601941,0.013218109747810423,0.026095409747810425,44.77915908630459,142.3721055751099,172.44683330318546,176.7016996339995,0.026739274747810425,43.700904962472585,1.3395,1.3694,1.2465,0.7963,1.0280079107109705,0.9292533475816563,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_mission_grade_candidate;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:actual_sidecar_query_grade;mid1:mixed_actual_sidecar_query_quality;mid2:;tip:,,0.0699567603961751,0.15180802327886533,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/policy_C_conservative_baseline/combo_0211/policy_C_conservative_baseline_combo_0211.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/policy_C_conservative_baseline/combo_0211
212,policy_C_conservative_baseline,root:dae21|mid1:dae31|mid2:cst_mid2_seedless_sobol_0377_ed2a45eb|tip:cst_tip_nsga2_g05_child_0102_33bdf605,dae21,dae31,cst_mid2_seedless_sobol_0377_ed2a45eb,cst_tip_nsga2_g05_child_0102_33bdf605,ok,,,top_predicted_profile_proxy,0.009779995256335725,0.013376631656011644,False,False,4.36331,1.1685305045195065,1.16853,0.0126955,0.013330275,0.9696298209108932,0.010178595974810254,0.014068475465018736,0.026763975465018734,43.66057299846238,146.01968611874432,176.86492989188991,181.0597265886237,0.02739875046501874,42.64904364932349,1.3234,1.3536,1.2334,0.8493,1.1903039249281766,0.9180842703916118,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_mission_grade_candidate;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:actual_sidecar_query_grade;mid1:mixed_actual_sidecar_query_quality;mid2:;tip:,,0.05258332710389613,0.11418787529986119,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/policy_C_conservative_baseline/combo_0212/policy_C_conservative_baseline_combo_0212.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/policy_C_conservative_baseline/combo_0212
213,policy_C_conservative_baseline,root:dae31|mid1:dae31|mid2:cst_mid2_nsga2_g01_child_0103_58b101ad|tip:cst_tip_nsga2_g05_child_0032_70ef8136,dae31,dae31,cst_mid2_nsga2_g01_child_0103_58b101ad,cst_tip_nsga2_g05_child_0032_70ef8136,ok,,,top_predicted_profile_proxy,0.009803761409485346,0.011497658645603764,True,False,4.22039,1.1685305045195065,1.16853,0.0129652,0.01361346,0.9493947012110372,0.00935094203224507,0.013240821522453552,0.026206021522453552,44.59015282111019,142.97558455511185,173.17779137004828,177.46170126981536,0.026854281522453553,43.51375044394571,1.3496,1.3519,1.2356,0.7791,0.8178304837993547,0.9321899126203005,archive_mission_grade_sidecar,root:full_polar_mission_grade_candidate;mid1:full_polar_mission_grade_candidate;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:mixed_actual_sidecar_query_quality;mid1:mixed_actual_sidecar_query_quality;mid2:;tip:,,0.07861873064203385,0.1656242300369143,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/policy_C_conservative_baseline/combo_0213/policy_C_conservative_baseline_combo_0213.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/policy_C_conservative_baseline/combo_0213
