airfoil_id,zone,source_category,reference_alias,cst_coefficients_available,cst_upper_coefficients,cst_lower_coefficients,cst_te_thickness,coordinate_path,geometry_hash,generation_index,candidate_role,screening_quality,score,screening_rank_by_score_in_zone,screening_per_zone_top_k_rank,screening_pareto_front,mean_cd,cd_p90,safe_clmax,stall_margin_cl,mean_cm,alpha_L0,cl_alpha,roughness_sensitivity,convergence_pass_rate,archive_source_quality,archive_issues,actual_sidecar_query_quality,actual_sidecar_query_zones,actual_best_weighted_mean_cd_at_work_points,actual_min_clmax_margin,repaired_archive_source_quality,repaired_actual_sidecar_query_quality,repair_worthy_flag,repair_worthy_rank,phase7_1_repair_classification,tier1_minimum_high_value,tier2_recommended_reusable,tier3_exhaustive_current_set,inclusion_reason,notes
cst_tip_nsga2_g05_child_0096_cab5261b,tip,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_tip_nsga2_g05_child_0096_cab5261b.dat,16c5891411adcc18,5,current_cst_record;screening_pass;pareto_front_candidate,cst_xfoil_mission_grade_candidate,0.015052085366873583,54,,true,0.01279060971389484,0.01591507849459199,0.8966088885394324,0.4117758885394324,-0.0339229142027754,-1.8092315971884447,,0.003857496378072355,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate;screening_global_pareto_front,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_tip_nsga2_g05_child_0097_9af3f24e,tip,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_tip_nsga2_g05_child_0097_9af3f24e.dat,e08ccedd178b7e0d,5,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.015404991462665864,164,,false,0.0133204647577991,0.016279031032919816,0.8961869353205254,0.4113539353205254,-0.04760622169242963,-2.469485154769943,,0.003053564713679742,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_tip_nsga2_g05_child_0098_d9154985,tip,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_tip_nsga2_g05_child_0098_d9154985.dat,b9fa639e19e71b18,5,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.016312711155573898,521,,false,0.0144208931621421,0.01791972384491474,0.897425901232881,0.412592901232881,-0.07280018544338261,-4.191950032380282,,0.0009217045672043206,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_tip_nsga2_g05_child_0099_55e45ef1,tip,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_tip_nsga2_g05_child_0099_55e45ef1.dat,9489f0a1af60c0a4,5,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.015456725625107757,197,,false,0.012550173510932777,0.016328887212311984,0.8961940771246827,0.4113610771246827,-0.08031424158581212,-3.306343804261199,,0.004408467476709541,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_tip_nsga2_g05_child_0100_58c09afe,tip,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_tip_nsga2_g05_child_0100_58c09afe.dat,369c05d5eaf17d64,5,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.01577042636298439,324,,false,0.012856915011065917,0.017288211641502904,0.8966937051849042,0.4118607051849042,-0.03141024820657919,-1.927200297074414,,0.0046963841681042055,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_tip_nsga2_g05_child_0101_2f9eb7c1,tip,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_tip_nsga2_g05_child_0101_2f9eb7c1.dat,6cbac58b66027c3a,5,current_cst_record;screening_pass;pareto_front_candidate,cst_xfoil_mission_grade_candidate,0.014940066435127033,36,,true,0.013301954793340579,0.015472749619523217,0.9015963270383782,0.4167633270383782,-0.05498686201324967,-2.613894143567806,,0.0021936491221721307,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate;screening_global_pareto_front,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_tip_nsga2_g05_child_0102_33bdf605,tip,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_tip_nsga2_g05_child_0102_33bdf605.dat,74bcbbc48b47d737,5,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.01644584363017862,557,,false,0.014528352466989575,0.017464174095928393,0.8953250242952885,0.41049202429528847,-0.031852779390247075,-2.3915599964876537,,0.002795347666875902,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_tip_nsga2_g05_child_0103_a0003611,tip,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_tip_nsga2_g05_child_0103_a0003611.dat,06809b899472ce41,5,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.015976691649275565,417,,false,0.01301595790084765,0.017676233084452826,0.8963263073279166,0.4114933073279166,-0.036481227553243546,-1.9486412985286325,,0.0044430002753865685,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_tip_nsga2_g05_child_0104_a25be57c,tip,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_tip_nsga2_g05_child_0104_a25be57c.dat,e847d03619a5c535,5,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.0178000992098198,796,,false,0.014945700527648187,0.021252712387856317,0.8975118119490935,0.41267881194909345,-0.07397693813363052,-3.5686625062308557,,0.0008123316091879444,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_tip_nsga2_g05_child_0105_84b5b38c,tip,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_tip_nsga2_g05_child_0105_84b5b38c.dat,0fdf75bff6df132c,5,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.01546011484140149,200,,false,0.013288006249718001,0.01617677078095264,0.8956177641157228,0.4107847641157228,-0.050776570508805706,-2.831490624471236,,0.0034255263307941264,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_tip_nsga2_g05_child_0106_06f35be9,tip,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_tip_nsga2_g05_child_0106_06f35be9.dat,a2802e783b71514f,5,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.016734429054335684,624,,false,0.014829827915861085,0.018186533591621448,0.8973334589370441,0.41250045893704407,-0.019359361160290585,-1.8032713609959472,,0.0024543919399869184,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_tip_nsga2_g05_child_0107_884a38ef,tip,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_tip_nsga2_g05_child_0107_884a38ef.dat,31cb34245404fb59,5,current_cst_record;screening_pass;pareto_front_candidate,cst_xfoil_mission_grade_candidate,0.01577605611368701,326,,true,0.013714421085500379,0.017155457167973606,0.8964285989690332,0.41159559896903314,-0.02730190159245338,-1.81106940718209,,0.0027738439590651275,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate;screening_global_pareto_front,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_tip_nsga2_g05_child_0108_8249f954,tip,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_tip_nsga2_g05_child_0108_8249f954.dat,4a3f8c1b0af11d5b,5,current_cst_record;screening_pass;pareto_front_candidate,cst_xfoil_mission_grade_candidate,0.015585664843383425,244,,true,0.012391928855662497,0.017341915334123534,0.8970563622278928,0.41222336222789274,-0.03780407208911181,-1.9671959032036925,,0.004937665150899575,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate;screening_global_pareto_front,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_tip_nsga2_g05_child_0109_1f4e8a1f,tip,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_tip_nsga2_g05_child_0109_1f4e8a1f.dat,623d6bb1e7dfcefa,5,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.020399642029479085,948,,false,0.017783911692020156,0.02448448783863262,0.8928383156358669,0.4080053156358669,-0.045088114357427975,-2.77020734393315,,0.0,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_tip_nsga2_g05_child_0110_e302c879,tip,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_tip_nsga2_g05_child_0110_e302c879.dat,0a1d4b48272c7963,5,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.016479769861431712,568,,false,0.01462712386743508,0.018408072736153334,0.9042273637506797,0.4193943637506797,-0.028406516773407255,-2.138383348128914,,0.001435499157219208,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_tip_nsga2_g05_child_0111_d1cf0fab,tip,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_tip_nsga2_g05_child_0111_d1cf0fab.dat,fc169aa81dd7d4e0,5,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.017713262103510236,787,,false,0.015934606015442443,0.019979058617949054,0.8989176221900436,0.41408462219004355,-0.009422268720469692,-1.4519005762781187,,0.0012262562594706275,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_tip_nsga2_g05_child_0112_aadc00cf,tip,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_tip_nsga2_g05_child_0112_aadc00cf.dat,745102789dd787d1,5,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.015862694661106395,363,,false,0.013795725463955466,0.017156430989372612,0.8969475482995382,0.41211454829953814,-0.059650284123040895,-2.8307716259356663,,0.0021312822340667226,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_tip_nsga2_g05_child_0113_ba49a753,tip,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_tip_nsga2_g05_child_0113_ba49a753.dat,90a635672031d340,5,current_cst_record;screening_pass;pareto_front_candidate,cst_xfoil_mission_grade_candidate,0.016470240219724354,563,,true,0.014646016351306922,0.01791231827211092,0.901357925259225,0.41652492525922497,-0.009922145602231721,-1.5555945393507136,,0.00248594129009057,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate;screening_global_pareto_front,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_tip_nsga2_g05_child_0114_bcc6d428,tip,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_tip_nsga2_g05_child_0114_bcc6d428.dat,df7b88b9dbb3afea,5,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.015412935965520553,170,,false,0.012942038101677622,0.016352674618561987,0.8978730031355213,0.4130400031355213,-0.05541427882911293,-2.6745071645723995,,0.003778757639834901,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_tip_nsga2_g05_child_0115_eb9c074c,tip,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_tip_nsga2_g05_child_0115_eb9c074c.dat,3bc269cfefefcf6a,5,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.015418917728027464,173,,false,0.012494281023822548,0.01670039825160376,0.8994155862235826,0.4145825862235826,-0.06841930075725311,-3.045717943513192,,0.004167919479751888,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_tip_nsga2_g05_child_0116_93ef4cff,tip,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_tip_nsga2_g05_child_0116_93ef4cff.dat,727955b1a30d11dc,5,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.015528712870520356,221,,false,0.013451590991595161,0.016236987144532557,0.8952936517555249,0.4104606517555249,-0.0489951641438445,-3.0099018061393132,,0.0032330489621361595,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_tip_nsga2_g05_child_0117_96edae72,tip,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_tip_nsga2_g05_child_0117_96edae72.dat,ea9daad14fb2fb81,5,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.01674190081658488,627,,false,0.015477984561298615,0.017734853836465465,0.8981299809836618,0.4132969809836618,-0.04987385618893442,-3.053030892883286,,0.000699075487377035,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_tip_nsga2_g05_child_0118_b28e7c52,tip,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_tip_nsga2_g05_child_0118_b28e7c52.dat,019e949ec5db9064,5,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.017762113510340356,792,,false,0.01561691982191168,0.020023869514528277,0.884955729384167,0.400122729384167,-0.10046021600214483,-5.998553293238315,,0.0,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_tip_nsga2_g05_child_0119_4269bdf9,tip,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_tip_nsga2_g05_child_0119_4269bdf9.dat,09666493278de805,5,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.020864041671605937,957,,false,0.016753940251946164,0.026735025368083618,0.8905628780152955,0.40572987801529553,-0.04355872758233418,-3.0894086171792994,,0.0014214770540706446,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_tip_nsga2_g05_child_0120_b43c28ad,tip,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_tip_nsga2_g05_child_0120_b43c28ad.dat,e8580d36ba10e218,5,current_cst_record;screening_pass;pareto_front_candidate,cst_xfoil_mission_grade_candidate,0.015050305288477756,52,,true,0.012380678420643138,0.016180635811630418,0.8959459820746213,0.41111298207462127,-0.039610960323015795,-1.9190200043113224,,0.0044079040762039015,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate;screening_global_pareto_front,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_tip_nsga2_g05_child_0121_9437eda5,tip,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_tip_nsga2_g05_child_0121_9437eda5.dat,c7970f5104f380bd,5,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.017590256154249126,765,,false,0.01613878317073237,0.019051647494981224,0.896488069347904,0.411655069347904,-0.025287887021397892,-2.040851911986216,,0.0011209725916050788,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_tip_nsga2_g05_child_0122_75f44a49,tip,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_tip_nsga2_g05_child_0122_75f44a49.dat,b64b4a06cf60116d,5,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.015146626942313867,77,,false,0.01286420881918331,0.01563368188971766,0.8953153806550266,0.41048238065502657,-0.06284841961983113,-2.92097901577987,,0.0037440481228981897,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_tip_nsga2_g05_child_0123_35016f7a,tip,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_tip_nsga2_g05_child_0123_35016f7a.dat,1270f77ce7b4487e,5,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.018253150967012285,834,,false,0.014495444205707558,0.022122035563400706,0.8906188660505325,0.4057858660505325,-0.0454397390499099,-2.5043746429659155,,0.003263045407250663,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_tip_nsga2_g05_child_0124_66efbc67,tip,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_tip_nsga2_g05_child_0124_66efbc67.dat,8cf471b1cce1de7c,5,current_cst_record;screening_pass;strong_screening_performer;pareto_front_candidate,cst_xfoil_mission_grade_candidate,0.014518799258339704,12,,true,0.01185422899048004,0.016432648705770728,0.8987634221308584,0.41393042213085834,-0.07193878917432485,-3.200374378349951,,0.0025219625298478973,1.0,,,,,,,,,false,,,true,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate;screening_top32_by_score;screening_global_pareto_front,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_tip_nsga2_g05_child_0125_4aad0df8,tip,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_tip_nsga2_g05_child_0125_4aad0df8.dat,1df7543c81f99d6c,5,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.015779441220426415,329,,false,0.01362235919085351,0.016502641901742256,0.8952758470507362,0.41044284705073614,-0.08494909039701533,-3.9257432288732335,,0.0025571541535190125,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_tip_nsga2_g05_child_0126_f901fe55,tip,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_tip_nsga2_g05_child_0126_f901fe55.dat,dd635663f4550336,5,current_cst_record;screening_pass;strong_screening_performer;pareto_front_candidate,cst_xfoil_mission_grade_candidate,0.014451644534983273,9,,true,0.012368198323212006,0.016099933907497373,0.8954496878757225,0.41061668787572253,-0.0483956871542976,-2.9375923221887916,,0.0019478585373824114,1.0,,,,,,,,,false,,,true,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate;screening_top32_by_score;screening_global_pareto_front,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_tip_nsga2_g05_child_0127_c37a7982,tip,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_tip_nsga2_g05_child_0127_c37a7982.dat,e1990aca51372b12,5,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.015428775814981179,177,,false,0.013055698130388172,0.016374423186062706,0.8955849691434561,0.4107519691434561,-0.03181450919789279,-1.8299963679093152,,0.0040825474396782475,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_tip_nsga2_g06_child_0000_f912ed5b,tip,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_tip_nsga2_g06_child_0000_f912ed5b.dat,c26794101d33cdea,6,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.01611318370334581,452,,false,0.013846141090679226,0.01765216503949865,0.8963421427106782,0.41150914271067823,-0.043520595193150866,-2.473397177926496,,0.0026952426376835176,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_tip_nsga2_g06_child_0001_90f6129c,tip,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_tip_nsga2_g06_child_0001_90f6129c.dat,2460140ea1b6e8c2,6,current_cst_record;screening_pass;pareto_front_candidate,cst_xfoil_mission_grade_candidate,0.015853814108718084,360,,true,0.012894405140804348,0.017413035337626167,0.8958058986263736,0.4109728986263736,-0.018962597597639956,-1.7323675598941506,,0.005056451253761043,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate;screening_global_pareto_front,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_tip_nsga2_g06_child_0002_27b3b258,tip,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_tip_nsga2_g06_child_0002_27b3b258.dat,ba6e621105350b7a,6,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.02013077918435732,943,,false,0.017013222865404118,0.02446282661099142,0.8965243128921854,0.41169131289218536,-0.037789601842091416,-2.6524623641560083,,0.0011338295877803863,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_tip_nsga2_g06_child_0003_aa8df28a,tip,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_tip_nsga2_g06_child_0003_aa8df28a.dat,f9646251dd1292db,6,current_cst_record;screening_pass;pareto_front_candidate,cst_xfoil_mission_grade_candidate,0.015765306843629666,320,,true,0.01289641579890421,0.017070262225446012,0.8981322151779514,0.4132992151779514,-0.03333422039438765,-1.9054733325012918,,0.004832157892278002,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate;screening_global_pareto_front,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_tip_nsga2_g06_child_0004_a590b589,tip,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_tip_nsga2_g06_child_0004_a590b589.dat,6ebbc4b13b1a2b0b,6,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.015327525817843605,131,,false,0.01296648600717012,0.015658562067783745,0.898320676718193,0.41348767671819303,-0.08141255832810546,-3.5338577123267014,,0.0037213513579603414,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_tip_nsga2_g06_child_0005_cb466b25,tip,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_tip_nsga2_g06_child_0005_cb466b25.dat,8f1eaa1621a7e5e4,6,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.017554208245174632,759,,false,0.015097158989456383,0.02014410485429386,0.8945287628507799,0.40969576285077985,-0.04705843224756595,-3.9531126944790205,,0.001633070438158933,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_tip_nsga2_g06_child_0006_f4205631,tip,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_tip_nsga2_g06_child_0006_f4205631.dat,5e79fb6cf53b6781,6,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.017601306888170968,766,,false,0.013246531644784648,0.022648206504102323,0.8950805181196967,0.4102475181196967,-0.07467314804677923,-3.5887335804703517,,0.0024646006173778285,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_tip_nsga2_g06_child_0007_410827d4,tip,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_tip_nsga2_g06_child_0007_410827d4.dat,832c52cb77141a88,6,current_cst_record;screening_pass;pareto_front_candidate,cst_xfoil_mission_grade_candidate,0.016206411927305053,483,,true,0.014488302860185829,0.017198968915427906,0.8958456414487976,0.4110126414487976,-0.026515199239630072,-1.645553666781692,,0.0024411390093868664,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate;screening_global_pareto_front,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
