z_state,case_label,shape_name,station_index,eta,y_m,main_z_m,rear_z_m,main_slope_dzdy,main_curvature_d2zdy2,eta_at_max_abs_curvature,eta_at_max_abs_slope
6deg,target_main_tip_z_1p804m,requested_loaded,31,0.5254237288135593,9.01949886440678,0.5494547650733934,0.5508101584727717,0.1013836026465692,0.03519727934376382,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,requested_loaded,32,0.5423728813559322,9.310450440677966,0.5812343280048569,0.5820322007967375,0.11004911929577876,0.017720966126651777,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,requested_loaded,33,0.559322033898305,9.601402016949153,0.6134926945261189,0.6137352300294547,0.11169548870176449,0.0056610513305521415,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,requested_loaded,34,0.5762711864406779,9.892353593220339,0.6462302850051745,0.6459199665334517,0.11334330291173123,0.0056660171190165975,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,requested_loaded,35,0.5932203389830508,10.183305169491526,0.6794475198100204,0.6785871307043573,0.1149925619256793,0.005670982907480887,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,requested_loaded,36,0.6101694915254237,10.474256745762712,0.7131448193086515,0.7117374429762771,0.11664326574360828,0.0056759486959448435,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,requested_loaded,37,0.6271186440677966,10.7652083220339,0.7473226038690639,0.7453716238271733,0.11829541436551838,0.005680914484408051,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,requested_loaded,38,0.6440677966101694,11.056159898305085,0.7819812938592529,0.7794903937842437,0.11994900779140893,0.00568588027287234,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,requested_loaded,39,0.6610169491525423,11.347111474576272,0.8171213096472144,0.8140944734293032,0.12160404602128128,0.005690846061337379,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,requested_loaded,40,0.6779661016949152,11.638063050847459,0.8527430716009443,0.8491845834041658,0.12326052905513452,0.017458383737345845,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,requested_loaded,41,0.6949152542372881,11.929014627118644,0.8888470000884378,0.8847614444160288,0.13176313455633726,0.034495118096664834,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,requested_loaded,42,0.711864406779661,12.21996620338983,0.9294164549881418,0.9247654953811096,0.14333334702290523,0.028275143482735243,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,requested_loaded,43,0.7288135593220338,12.510917779661018,0.9722531265855164,0.9670248031806522,0.14821652968752885,0.0117852977959029,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,requested_loaded,44,0.7457627118644068,12.801869355932205,1.0156641208722053,1.0098655952783762,0.15019124896399183,0.006789764178530111,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,requested_loaded,45,0.7627118644067796,13.09282093220339,1.0596498878419396,1.0532886826746373,0.15216751486803481,0.006795079934508619,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,requested_loaded,46,0.7796610169491525,13.383772508474577,1.1042108774884531,1.0972948765004331,0.1541453273996598,0.006800395690487071,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,requested_loaded,47,0.7966101694915254,13.674724084745764,1.149347539805478,1.14188498802476,0.1561246865588648,0.014121990663596151,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,requested_loaded,48,0.8135593220338982,13.965675661016949,1.1950603247867462,1.1870598286619753,0.16236295828698033,0.026074218398757343,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,requested_loaded,49,0.8305084745762711,14.256627237288136,1.2438270570887777,1.2354054673617412,0.17129735644518007,0.023574816887655392,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,requested_loaded,50,0.847457627118644,14.547578813559323,1.294738796524371,1.2859706677169396,0.1760812185545162,0.011995183770268092,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,requested_loaded,51,0.864406779661017,14.83853038983051,1.3462892732691534,1.3371831189618393,0.1782773916964242,0.007551110141632511,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,requested_loaded,52,0.8813559322033897,15.129481966101695,1.3984789727795515,1.3890435871561233,0.1804752333511268,0.014676697806496442,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,requested_loaded,53,0.8983050847457626,15.420433542372882,1.4513083805119944,1.4415528384738336,0.18681780841893625,0.0227073748312151,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,requested_loaded,54,0.9152542372881356,15.711385118644069,1.5071888444495876,1.4971361552113198,0.19368872635137224,0.016618458272688985,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,requested_loaded,55,0.9322033898305083,16.002336694915254,1.5640164609877747,1.5536791344949414,0.19648814167820783,0.014529205168592907,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,requested_loaded,56,0.9491525423728813,16.29328827118644,1.621525913529329,1.6109153203775304,0.2021433166429114,0.01983813373207033,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,requested_loaded,57,0.9661016949152542,16.584239847457628,1.6816442942076562,1.6711574887114558,0.20803201423745676,0.014654576967474464,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,requested_loaded,58,0.983050847457627,16.875191423728815,1.742580398443845,1.7322420692417217,0.21067086117945966,0.006654778773044601,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,requested_loaded,59,1.0,17.166143,1.8042343324768007,1.794048719360518,0.2119044509849635,0.004239845754793391,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,0,-2.1976562958467678e-26,-3.771191658869107e-25,0.07143912961806514,0.0651858601168413,0.022994872301922903,-0.00012019840389424318,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,1,0.01695508499467554,0.2909502965872123,0.07812949453429469,0.07116714170182258,0.022959900540660563,-0.00015400584004690576,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,2,0.03391036853227883,0.5819040001832206,0.08479958734818484,0.07536290633957528,0.022905255457182222,-0.0001410893886607048,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,3,0.05086584186955478,0.8728609607532323,0.0914583068221269,0.0789144706271979,0.022877799425159495,-5.993419179228798e-05,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,4,0.0678215008279531,1.1638211065930686,0.09811257014111699,0.08300115749083169,0.022870378945060804,6.13856188829906e-05,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,5,0.08477735172806847,1.454784546164521,0.10476711973993953,0.08884029624253455,0.022913521736974196,0.00036642934275976646,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,6,0.10173328056787083,1.7457493231857744,0.1114465950958058,0.09616444509967477,0.02308361510254081,0.0008095746798939263,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,7,0.11868928514205976,2.0367153998137377,0.11820018791278515,0.10354318122561108,0.02338463880633765,0.0011878586731819546,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,8,0.13564537172943505,2.327682883793001,0.12505490170883568,0.1105561659649498,0.023774870361197187,0.00967035353710629,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,9,0.15260150153226992,2.6186511093521956,0.13203563428674817,0.116821165605654,0.02901217520699484,0.024778648026948805,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,10,0.16955811694660528,2.9096276680344704,0.14193846942886346,0.12469720531160709,0.03819478832432727,0.023730415183753212,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,11,0.18651511231678333,3.200610746782269,0.15426351372122438,0.1338698496453005,0.04282221695064742,0.009559455598467645,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,12,0.20347209916759756,3.491593679337263,0.1668595440866253,0.14284766447536945,0.04375806842387864,0.003225898736322924,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,13,0.22042904878187644,3.7825759729110304,0.1797291873055851,0.15227929742177176,0.04469957782577105,0.0032336331633828624,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,14,0.23738596627019035,4.073557715201272,0.19287309027987953,0.1628523055252512,0.045639926632340067,0.0032353645562139405,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,15,0.2543428753654588,4.36453931346634,0.20628995133613356,0.17529315533661932,0.046582441389747264,0.0033158349618672145,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,16,0.2712996445957716,4.655518511640205,0.21998224269837507,0.18978221838964054,0.047569612219206414,0.0035134074093490786,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,17,0.2882563073597382,4.94649588284505,0.23397339779287335,0.20551153444094722,0.04862709147103511,0.003732392199889467,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,18,0.3052128799849848,5.237471707263944,0.2482809322916087,0.2218266811537148,0.04974168948358815,0.0039181568516701015,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,19,0.32216931179268127,5.528445115245053,0.2629205330474398,0.2381125549194941,0.05090725941990554,0.009956660498698464,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,20,0.339125569022849,5.8194155274650825,0.277906093750927,0.25379337094685356,0.055535870875883964,0.02707738301443624,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,21,0.3560817930293189,6.110385369564423,0.2952390872692273,0.2702052108194606,0.06666466584127773,0.032671184552081595,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,22,0.37303804406678254,6.401355675517269,0.3167009458424812,0.2889318517177935,0.07454853967820774,0.016222218169437808,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,23,0.3899940789721718,6.692322272630488,0.33862162772572946,0.3072287272170583,0.07610505389480804,0.005271245330673302,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,24,0.40694987033917196,6.983284690610038,0.36098867848328847,0.3258356464671649,0.07761603093553449,0.005105202574063161,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,25,0.4239054636800023,7.27424371044839,0.38378805499322544,0.3455338683847983,0.07907588131396615,0.004930272608802272,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,26,0.44086092228732016,7.565200418251419,0.407004174183978,0.36714610185520224,0.08048503451091993,0.004865080190961185,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,27,0.45781625493998235,7.856154964664845,0.43062319937681437,0.39111539285930563,0.08190692613504535,0.0050070122134112105,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,28,0.47477142267110106,8.147106681014488,0.454666323338224,0.41670770797092416,0.08339864559629084,0.005237571581089118,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,29,0.4917263774430833,8.43805474297231,0.4791528471874151,0.4430927227635414,0.0849546670690634,0.011165907103190514,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,30,0.5086810727214207,8.7289983520033,0.5041007294504578,0.46948174832793077,0.08989594212659557,0.02940975618830613,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,31,0.5256354020922257,9.01993568203863,0.531461530323175,0.4969872396686741,0.10206748757197237,0.03643893776044249,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,32,0.5425891942268508,9.310863793068222,0.5634901251831672,0.5274528864568231,0.11109860022114326,0.018961677511166675,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,33,0.5595426358289828,9.60178588893877,0.5961042617277029,0.5575112189939467,0.1131004888886924,0.006832619293731301,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,34,0.5764956706806367,9.89270100494621,0.6292961844187299,0.5877539768176271,0.11507407305878292,0.0067289719115818936,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,35,0.5934483299430174,10.183609675818728,0.6630570820644285,0.6188166129347218,0.11701556551812686,0.0067992324858484054,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,36,0.6104006384571042,10.474512327829046,0.6973771538067843,0.651378293869245,0.11902994199713923,0.007323489086196622,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,37,0.627352572784638,10.765408558775205,0.7323085558458884,0.6858616151960365,0.12127635816493743,0.008030945633002107,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,38,0.6443037033814352,11.056290997652717,0.7679331191965613,0.7218516425288939,0.12370216635408604,0.008454532785748148,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,39,0.6612538418652882,11.347156411811364,0.80427198360732,0.7588688230177417,0.1261947605440914,0.00866085052113258,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,40,0.6782029921433916,11.638004868298845,0.8413423190366099,0.7964747437665259,0.1287403001384122,0.02055327523736522,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,41,0.6951511270875238,11.928835901593214,0.8791575309488715,0.8342721321565667,0.13814976798209222,0.037605467722369834,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,42,0.7120971346326872,12.21963042859103,0.921693162046888,0.8758719338456044,0.1506122179533398,0.03128794623491363,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,43,0.7290415463346075,12.510397570821087,0.9667475862279794,0.9192108333301083,0.1563462717983608,0.014581813245158337,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,44,0.7459848547290174,12.801145780226717,1.0126108664068505,0.9629590548805198,0.15909196078090715,0.009277341417226082,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,45,0.762927139339669,13.091876421440372,1.0592561493035222,1.0075147924007173,0.16174085546148653,0.008923317582915091,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,46,0.7798684691082822,13.382590677506188,1.106654218920047,1.0533178622502684,0.16428038441192094,0.008719299593140717,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,47,0.7968095531909813,13.673300717586676,1.1547727457225605,1.1017184439250411,0.16681046822675993,0.016185721182118085,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,48,0.8137499247796774,13.96399853122645,1.2036391036917402,1.1534286569997712,0.17369070685797272,0.028459517435850235,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,49,0.8306881268326005,14.254659115499528,1.2557488805577808,1.2105538926210888,0.18335529094187653,0.02624137907435642,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,50,0.8476245844741177,14.54528976556608,1.3102216831477498,1.2717654836460441,0.1889450100889305,0.014819967355189312,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,51,0.8645598120007026,14.83589930678508,1.3655712503918622,1.335161058444278,0.19196943790643717,0.010351181233931528,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,52,0.8814937779907185,15.126487199959316,1.4217937626015862,1.4004200808626224,0.194961092489768,0.017213335738151647,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,53,0.8984265996062144,15.417055455596726,1.4788740298447058,1.467259812325897,0.20197280211031687,0.02484789922419267,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,54,0.9153572524159952,15.70758649439528,1.539159603868877,1.5377751921233873,0.20940013584093808,0.01841362074024916,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,55,0.9322869520216722,15.998101176153051,1.6005450205427252,1.6097194842595581,0.21267219157521433,0.015611629444699515,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,56,0.9492159915095963,16.288604530249767,1.662725951785772,1.682665428423406,0.2184706755988377,0.020095200441708982,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,57,0.9661441328385553,16.57909247188365,1.727474445035472,1.758553704432087,0.2243473239543099,0.014769020201743588,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,58,0.9830721164121548,16.869577706425908,1.7930657212904335,1.8353534943733554,0.22705110974250253,0.006809104364027374,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,jig_unloaded,59,1.0,17.1600612252065,1.8593840409065214,1.912900252638509,0.22830320940231758,0.004310398280326435,0.6951511270875238,1.0
6deg,target_main_tip_z_1p804m,realizable_loaded,0,0.0,0.0,0.07143912961806514,0.0651858601168413,0.023295392129766827,0.000879338195289024,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,realizable_loaded,1,0.01694915254237288,0.29095157627118645,0.0782169606780762,0.07251816470923678,0.02355123696376163,0.0013201070682629865,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,realizable_loaded,2,0.03389830508474576,0.5819031525423729,0.0851436686535505,0.08000542476311598,0.024063566594482527,0.0017630754918960337,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,realizable_loaded,3,0.05084745762711864,0.8728547288135593,0.09221962594081892,0.08764771889034495,0.024577176150666125,0.0017674745932141148,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,realizable_loaded,4,0.06779661016949153,1.1638063050847458,0.09944520493621234,0.09544512570648377,0.025092065632312366,0.001771873694532189,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,realizable_loaded,5,0.0847457627118644,1.4547578813559323,0.10682077803606162,0.10339772383036998,0.025608235039421307,0.0017762727958504504,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,realizable_loaded,6,0.10169491525423728,1.7457094576271186,0.11434671763669765,0.11150559188370199,0.026125684371993002,0.001780671897168587,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,realizable_loaded,7,0.11864406779661016,2.036661033898305,0.12202339613445133,0.11976880849062242,0.026644413630027314,0.0017850709984866611,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,realizable_loaded,8,0.13559322033898305,2.3276126101694916,0.12985118592565353,0.12818745227730152,0.027164422813524353,0.009985320914938783,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,realizable_loaded,9,0.15254237288135591,2.618564186440678,0.1378304594066351,0.13676160187152053,0.032454903349577485,0.024866334312488227,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,realizable_loaded,10,0.1694915254237288,2.9095157627118646,0.1487367965002307,0.14812146977659976,0.04163422114213383,0.023664848357982736,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,realizable_loaded,11,0.1864406779661017,3.200467338983051,0.1620575439428891,0.16178397587098087,0.04622555321352484,0.009411070892869897,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,realizable_loaded,12,0.20338983050847456,3.491418915254237,0.175635591643196,0.17570546234964168,0.04711055296349459,0.0030440083114261773,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,realizable_loaded,13,0.22033898305084743,3.7823704915254237,0.18947132323036098,0.1898861404294182,0.047996871246308914,0.00304854010624081,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,realizable_loaded,14,0.23728813559322032,4.07332206779661,0.20356512233359356,0.20432622132700368,0.04888450806196798,0.0030530719010558177,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,realizable_loaded,15,0.2542372881355932,4.364273644067797,0.21791737258210322,0.21902591625894133,0.04977346341047184,0.0030576036958705755,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,realizable_loaded,16,0.2711864406779661,4.655225220338983,0.23252845760509952,0.2339854364416158,0.05066373729182028,0.003062135490685222,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,realizable_loaded,17,0.28813559322033894,4.946176796610169,0.24739876103179198,0.24920499309124491,0.05155532970601345,0.0030666672855002297,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,realizable_loaded,18,0.30508474576271183,5.237128372881356,0.26252866649139023,0.2646847974238721,0.052448240653051426,0.003071199080315168,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,realizable_loaded,19,0.3220338983050847,5.528079949152542,0.27791855761310363,0.2804250606553574,0.05334247013293408,0.008959115380827234,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,realizable_loaded,20,0.3389830508474576,5.819031525423729,0.29356881802614193,0.29642599400137026,0.057661578137145675,0.025988472377641902,0.5254237288135593,1.0
6deg,target_main_tip_z_1p804m,realizable_loaded,21,0.3559322033898305,6.109983101694915,0.31147201171167704,0.3145037228065931,0.06846524413924426,0.03156985610202401,0.5254237288135593,1.0
