kind,variant_id,station_index,beam,y_m,eta,node_x_m,node_z_m,lift_per_span_npm,aero_torque_per_span_nmpm,torque_about_main_per_span_nmpm,applied_lift_fz_n,torque_main_my_n,main_self_weight_fz_n,rear_self_weight_fz_n,load_fx_n,load_fy_n,load_fz_n,load_mx_nm,load_my_nm,load_mz_nm,reaction_fx_n,reaction_fy_n,reaction_fz_n,reaction_mx_raw_nm,reaction_my_raw_nm,reaction_mz_raw_nm,applied_moment_origin_mx_nm,applied_moment_origin_my_nm,applied_moment_origin_mz_nm,reaction_moment_origin_mx_nm,reaction_moment_origin_my_nm,reaction_moment_origin_mz_nm,station_bending_residual_mx_nm,station_torque_residual_my_nm,station_yaw_residual_mz_nm,station_moment_residual_norm_nm,cumulative_bending_residual_mx_nm,cumulative_torque_residual_my_nm,cumulative_yaw_residual_mz_nm,cumulative_moment_residual_norm_nm,source,reaction_resultant_n,reaction_moment_mx_nm,reaction_moment_my_nm,reaction_moment_mz_nm,reaction_moment_norm_nm,applied_force_n,applied_moment_nm,constraint_force_n,constraint_moment_nm,residual_force_n,residual_moment_nm,force_residual_norm_n,moment_residual_norm_nm,pass_threshold_nm
station_combined,baseline,54,combined,15.711385118644069,0.9152542372881356,,,26.99955346387119,-5.965491862431227,-5.965491862431227,,,,,,,,,,,,,,,,,70.62201844324683,-0.4702190917803246,0.0,0.0,0.0,0.0,70.62201844324683,-0.4702190917803246,0.0,70.62358384415627,128.99434533022892,-944.6418376029769,1422.323995183382,1712.3064240233175,,,,,,,,,,,,,,,
beam_node,baseline,55,main,16.002336694915254,0.9322033898305083,0.17624694440245245,0.949584813127146,25.342834511156127,-4.176059218672145,-4.176059218672145,7.3735376482006885,-1.2150310122744783,-1.3179665346345488,0.0,0.0,0.0,6.05557111356614,0.0,-1.2150310122744783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.90328783928827,-0.3796872035410953,0.0,0.0,0.0,-0.0,96.90328783928827,-0.3796872035410953,0.0,96.90403168308575,,,,,,,,,,,,,,,,,,,
beam_node,baseline,55,rear,16.002336694915254,0.9322033898305083,0.4934914443268668,0.9433085567764093,25.342834511156127,-4.176059218672145,-4.176059218672145,0.0,0.0,0.0,-2.042637963436235,0.0,0.0,-2.042637963436235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.68698043672262,0.36624124948431436,0.0,0.0,0.0,0.0,-32.68698043672262,0.36624124948431436,0.0,32.68903214724338,,,,,,,,,,,,,,,,,,,
station_combined,baseline,55,combined,16.002336694915254,0.9322033898305083,,,25.342834511156127,-4.176059218672145,-4.176059218672145,,,,,,,,,,,,,,,,,64.21630740256565,-0.013445954056780951,0.0,0.0,0.0,0.0,64.21630740256565,-0.013445954056780951,0.0,64.21630881025854,193.21065273279459,-944.6552835570337,1422.323995183382,1718.3449910760264,,,,,,,,,,,,,,,
beam_node,baseline,56,main,16.29328827118644,0.9491525423728813,0.17303448273933933,0.9775191500061627,0.0,0.0,0.0,0.0,0.0,-1.3179665346345528,0.0,0.0,0.0,-1.3179665346345528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.4740086805774,-0.18604256295101518,0.0,0.0,0.0,-0.0,-21.4740086805774,-0.18604256295101518,0.0,21.47481456610843,,,,,,,,,,,,,,,,,,,
beam_node,baseline,56,rear,16.29328827118644,0.9491525423728813,0.4844965516701501,0.9711226700533805,0.0,0.0,0.0,0.0,0.0,0.0,-2.042637963436241,0.0,0.0,-2.042637963436241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.28128917193587,0.347867940266672,0.0,0.0,0.0,0.0,-33.28128917193587,0.347867940266672,0.0,33.28310714236098,,,,,,,,,,,,,,,,,,,
station_combined,baseline,56,combined,16.29328827118644,0.9491525423728813,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-54.755297852513266,0.16182537731565683,0.0,0.0,0.0,0.0,-54.755297852513266,0.16182537731565683,0.0,54.75553698367122,138.45535488028133,-944.4934581797181,1422.323995183382,1712.9633169200456,,,,,,,,,,,,,,,
beam_node,baseline,57,main,16.584239847457628,0.9661016949152542,0.16913091235168642,1.0066217356936658,0.0,0.0,0.0,0.0,0.0,-1.3179665346345528,0.0,0.0,0.0,-1.3179665346345528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.857473121301993,-0.19118733808753213,0.0,0.0,0.0,-0.0,-21.857473121301993,-0.19118733808753213,0.0,21.858309263222626,,,,,,,,,,,,,,,,,,,
beam_node,baseline,57,rear,16.584239847457628,0.9661016949152542,0.47356655458472197,1.000344399644165,0.0,0.0,0.0,0.0,0.0,0.0,-2.042637963436241,0.0,0.0,-2.042637963436241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.87559790714901,0.32554191327972903,0.0,0.0,0.0,0.0,-33.87559790714901,0.32554191327972903,0.0,33.87716208752056,,,,,,,,,,,,,,,,,,,
station_combined,baseline,57,combined,16.584239847457628,0.9661016949152542,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-55.733071028451,0.1343545751921969,0.0,0.0,0.0,0.0,-55.733071028451,0.1343545751921969,0.0,55.73323297112989,82.72228385183033,-944.3591036045259,1422.323995183382,1709.2871730873148,,,,,,,,,,,,,,,
beam_node,baseline,58,main,16.875191423728815,0.983050847457627,0.16519096742584322,1.0358033556587016,0.0,0.0,0.0,0.0,0.0,-1.3179665346345528,0.0,0.0,0.0,-1.3179665346345528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.24093756202659,-0.1963800536480967,0.0,0.0,0.0,-0.0,-22.24093756202659,-0.1963800536480967,0.0,22.24180453028567,,,,,,,,,,,,,,,,,,,
beam_node,baseline,58,rear,16.875191423728815,0.983050847457627,0.46253470879236097,1.0296581722921112,0.0,0.0,0.0,0.0,0.0,0.0,-2.042637963436241,0.0,0.0,-2.042637963436241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.46990664236215,0.3030078462574781,0.0,0.0,0.0,0.0,-34.46990664236215,0.3030078462574781,0.0,34.471238412451264,,,,,,,,,,,,,,,,,,,
station_combined,baseline,58,combined,16.875191423728815,0.983050847457627,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-56.710844204388735,0.10662779260938143,0.0,0.0,0.0,0.0,-56.710844204388735,0.10662779260938143,0.0,56.71094444514752,26.01143964744159,-944.2524758119165,1422.323995183382,1707.423462514172,,,,,,,,,,,,,,,
beam_node,baseline,59,main,17.166143,1.0,0.1612510225,1.0650033980757752,0.0,0.0,0.0,0.0,0.0,-0.6589832673172764,0.0,0.0,0.0,-0.6589832673172764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.312201001375595,-0.10078638460433063,0.0,0.0,0.0,-0.0,-11.312201001375595,-0.10078638460433063,0.0,11.3126499720819,,,,,,,,,,,,,,,,,,,
beam_node,baseline,59,rear,17.166143,1.0,0.451502863,1.0589910346121918,0.0,0.0,0.0,0.0,0.0,0.0,-1.0213189817181205,0.0,0.0,-1.0213189817181205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.532107688787644,0.1402368896176136,0.0,0.0,0.0,0.0,-17.532107688787644,0.1402368896176136,0.0,17.53266854749888,,,,,,,,,,,,,,,,,,,
station_combined,baseline,59,combined,17.166143,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-28.84430869016324,0.03945050501328297,0.0,0.0,0.0,0.0,-28.84430869016324,0.03945050501328297,0.0,28.844335668476962,-2.832869042721647,-944.2130253069032,1422.323995183382,1707.205848625363,,,,,,,,,,,,,,,
source_summary,baseline,,,,,,,,,,,,,,,,,,,,104.96504041348095,-1081.0850222927897,18.778255904362123,,,,,,,,,,,,,,,,,,root_main,1086.3310305931684,-105.29672361299377,-220.54446911620596,-0.0,244.39161782143904,,,,,,,,,
source_summary,baseline,,,,,,,,,,,,,,,,,,,,-105.04130251296164,3732.4581394393913,-56.84184858630817,,,,,,,,,,,,,,,,,,root_rear,3734.368545504272,-84.1355614001221,24.172981337165083,2110.8838372171394,2112.698203706198,,,,,,,,,
source_summary,baseline,,,,,,,,,,,,,,,,,,,,0.07626209971833592,-2651.3731171558293,-708.5209019510481,,,,,,,,,,,,,,,,,,wire,2744.4090949955066,-4686.590028677463,-42.69765592789597,159.27548162084216,4689.490149874111,,,,,,,,,
source_summary,baseline,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,links_total,0.0,-69.6438087692818,-251.30841710368543,-847.8353236546009,887.0349015926905,,,,,,,,,
total,baseline,,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.0,0.0,746.584495]","[4942.833253,-453.835464,0.0]","[0.0,-0.0,-746.584495]","[-4945.666122,-490.377561,1422.323995]","[0.0,-0.0,-0.0]","[-2.832869,-944.213025,1422.323995]",1.1710655327373439e-08,1707.2058486253609,1e-06
